area,perimeter,eccentricity,solidity,extent,circularity,hu1,hu2,hu3,hu4,hu5,hu6,hu7,mean_b,mean_g,mean_r,contrast,homogeneity,energy,correlation
12486.0,417.0609665440988,0.29475273666474744,0.9892251624148313,0.7802774653168354,0.9020572551835173,3.2041024860084186,9.04304399975485,9.99910757328352,9.999999280576006,-10.0,-9.999999999984627,10.0,97.91254204709274,140.45611084414546,210.8022585295531,312.1242851696531,0.6776003718296134,0.5993337755594133,0.9764047134827741
100267.0,1606.444876303172,0.6169540229111271,0.9279170059968905,0.6973882802990784,0.4882432294554311,3.172619054580422,7.601180865293828,9.912604329564624,9.990633468046772,9.999999999999934,9.999998521775938,9.999999999999991,61.973550619845014,84.04587750705616,177.92285597454796,207.93585737723762,0.6370405594631263,0.4738823538478458,0.9709884398808392
66349.0,1371.241774135342,0.28171767212285354,0.9251373434842021,0.7231892746198703,0.4434209162467888,3.1551467575762153,7.627451443986017,9.89140544584875,9.977096564927166,9.99999999999972,9.999996442494046,9.99999999999992,104.71088177059318,196.5062111801242,174.16553201876914,307.3710230124023,0.7286276362322268,0.46871684784765316,0.9815234874135694
133921.0,1449.8691911333117,0.16288289300350461,0.976691438698338,0.7833836398521222,0.8005729366272467,3.202667892879886,9.766818264220872,9.989835101431302,9.999998263178865,-10.0,9.999999999989468,10.0,94.39114851292926,194.69930033377887,236.62053748105225,214.76427468751555,0.7890139229920049,0.33397893757608565,0.9880488486764517
88166.0,1459.7270555095806,0.3013434843498328,0.8948137623058967,0.6318512785231052,0.5199573080025637,3.1466192781971967,7.433680443774796,9.826756491866618,9.962341288980653,9.999999999999172,9.99999245956541,-9.999999999999968,68.71662509812495,178.70483023142583,155.925305802041,292.49511080034426,0.7440383131866966,0.45615041377529486,0.9789183004891813
46141.0,994.5067093990478,0.14355120323527942,0.9571828648480448,0.7564098360655738,0.5862480778654188,3.1172455775584673,7.117523268109162,9.717561230644884,9.923446247867837,9.999999999996534,9.999976921612115,9.99999999999939,75.95301423414324,185.95877522772759,143.75635486224118,234.7324324754492,0.7805706772196122,0.5719198978867048,0.9828518470869659
11695.0,407.60512242138304,0.2783821666486795,0.9873364288729422,0.792236824278553,0.8845671841122172,3.2006143548097357,9.127806618981106,9.977558078868805,9.999977284743155,10.0,9.999999999480751,-10.0,90.84805472424112,205.2448054724241,190.47447627191107,380.0796746892356,0.8261472046694665,0.6098970149675421,0.9776220321358596
12373.0,417.6883835420683,0.3463201485580237,0.9889697066581409,0.743703792751097,0.8912100651068641,3.202114048883625,8.76840433866845,9.988695632233696,9.999967597518145,-10.0,-9.999999999683084,10.0,95.8178291441041,212.32045583124545,202.17077507475955,370.4802319780494,0.8489510273443086,0.6110656458873894,0.979763716119311
127331.0,1728.7220048756972,0.2506504519283532,0.9529836168636285,0.7256154547526784,0.5354188951465539,3.1904956701805935,9.269648379276704,9.988847304892854,9.999470414360085,-10.0,-9.999999989350773,-10.0,87.89396926121682,83.33441188712882,175.93929993481555,162.21001475651752,0.5972774723137235,0.3718027484735696,0.9795267523196924
128606.0,2017.94235098623,0.21220772623694922,0.9425068339550461,0.7009265315020711,0.3968748555732144,3.194454799025358,9.507898561890366,9.995249094557757,9.999850185131157,10.0,-9.999999999065722,-10.0,87.7458261795073,80.75252293756166,187.5039660034649,224.77679433093442,0.6155888585521128,0.4062543154576592,0.9710858610206619
30469.0,656.2985565973347,0.3553648162698575,0.9907651286053393,0.785830345859232,0.8889250945615637,3.2036055463988693,8.72616499130846,9.999441180653529,9.999999230787326,-10.0,-9.999999999995199,10.0,94.33745774393645,205.4471101775575,177.29206734713972,310.293602983362,0.7327745197691156,0.45128810919039625,0.9823397190817771
39505.0,747.5533905932738,0.16989958734014673,0.9915664767450616,0.7873913736745595,0.8883364839573598,3.2044784926827723,9.736048295867722,9.998713749180544,9.999999776108577,-10.0,-9.999999999997963,10.0,81.870927730667,168.2672066826984,164.22928743197065,148.48128836380437,0.7996927216653263,0.5633213081471427,0.988664921170145
69707.0,1166.5310960166871,0.22014377543308714,0.951176912055673,0.7379057015222408,0.6437149801861115,3.166386685757087,7.8319062004963245,9.87263796506944,9.985638888592126,9.999999999999847,9.999998281619211,9.999999999999968,92.66890454666313,188.05436054240894,171.23320925285827,244.38620308287824,0.7183385401891502,0.4775177924126334,0.9845076557385107
91777.0,1319.241774135342,0.2559201049674816,0.951895451952497,0.7247650635710338,0.6626663710788802,3.1269718653540295,7.253954372919021,9.780508326140641,9.91559517946718,9.999999999996529,9.999978214578972,-9.999999999999561,62.513410901385235,83.3102754777695,174.7060785621787,191.99041940304375,0.718417845506753,0.49727225011943077,0.97666991206522
102367.0,1600.579869251966,0.647571972692286,0.8849611840171516,0.6342205370308415,0.5021288089290155,3.161686461215415,7.474595337537536,9.866271055880073,9.980972549209788,9.999999999999758,9.999997566022177,-9.999999999999945,90.992732032784,96.10704621606573,176.48327097599812,149.8322875239358,0.6587821778007587,0.49539374237052763,0.9825541114747411
27503.0,622.0559159102154,0.22581616540433658,0.9910276736811762,0.7781738958209546,0.8931637397441801,3.2044540574545506,9.435353015740695,9.999686420744931,9.999999921990689,10.0,-9.999999999999766,10.0,104.23957386466931,211.0449405519398,191.69806930153075,353.27184389629804,0.7467334223951332,0.4565833391590342,0.9813335883395778
27949.0,626.8843430349616,0.28973903652272426,0.9916267518183431,0.7783502283613679,0.893719618569957,3.2041908489381425,9.070783404616341,9.999978173958494,9.999999957219826,10.0,9.999999999999597,10.0,102.36827793480984,204.32498479373143,184.98611757129058,379.44293175785606,0.744362657247611,0.39978663631203076,0.9777895728750667
75859.0,1201.099638511611,0.3505746094209736,0.9493292286129048,0.7341288274687415,0.6607830662462901,3.1853541668444874,8.463377839155843,9.975349690931269,9.995885760670332,9.999999999999995,9.999999821314669,9.999999999999993,64.1257940108893,78.53675136116152,177.11784129864893,232.94916237963335,0.6972335408427673,0.47448006906072754,0.9705293112427149
82433.0,1125.6021638285529,0.21793347976314564,0.9836990894879414,0.7807929832537698,0.8176004671040932,3.174871944434853,7.772067170123104,9.909346194450668,9.99204402374321,9.99999999999995,9.999998980711727,9.999999999999986,62.32794545474968,75.24794725195727,167.54455389937883,196.52584975721223,0.6633703619205611,0.4680799896964705,0.9717416481881529
100655.0,1242.5554826343268,0.3034277532244699,0.9814733557603237,0.7831854964207905,0.8192446939761846,3.2033711297734864,8.994496518929937,9.998337134243574,9.999998891207547,-10.0,9.999999999966613,-10.0,80.96462172768368,81.98869405394665,196.25649992548804,179.80742535279512,0.613155108268109,0.3886142176914644,0.9770220416698174
72335.0,1480.146319705837,0.3985469608112176,0.9093366186028385,0.681120527306968,0.41490536494118024,3.1816766008949107,8.478352149827522,9.985853037594033,9.999059898192678,10.0,-9.99999998011801,-10.0,91.73437478399116,84.89664754268335,167.3708854634686,229.68902853015527,0.6160136279854425,0.47455144166728863,0.9691023495335465
23219.0,612.2569260369921,0.4496637047109734,0.9854426619132501,0.7685356811862836,0.7783697727304366,3.199483476893636,8.288380177036943,9.994823110801255,9.999958377402647,10.0,9.999999997132335,10.0,93.68314742236961,89.70717946509325,190.57263448038245,336.36366245694603,0.5759079966936258,0.4403203191803589,0.9603934632057005
26271.0,850.7665940288703,0.6135853209414653,0.8960706733065011,0.6809663288317478,0.45610581699491937,3.1623086893877157,7.590901515885944,9.899117662491035,9.984197618503844,9.999999999999849,9.999997488234673,9.999999999999954,94.93409644052328,96.99505628232431,184.66105111043504,368.4968521992913,0.5874761375871516,0.4469811434537237,0.958421697269742
24926.0,733.0681092190353,0.3327076125081498,0.9612432995256642,0.7362575690444543,0.5828728160777729,3.1988471322369127,8.831534794475637,9.988576246227296,9.999931943050736,10.0,9.999999997564002,10.0,86.83230361871139,80.31449089304341,184.26297841611168,426.343420538852,0.5701371720681594,0.3867271635768193,0.946063633757287
72366.0,1482.7026688919411,0.3962811103227184,0.9098063867236611,0.6814124293785311,0.4136531094347548,3.181953435488328,8.489315035319331,9.98567876519217,9.99908756126069,10.0,-9.999999981439926,-10.0,91.77801730094244,84.93948815742199,167.3972169250753,218.2279792746114,0.6388549625327369,0.5050992702633881,0.9704017387329325
93625.0,1388.5971131946694,0.7022218442511244,0.9243900753334715,0.7016261990407674,0.6101676503227869,3.1508384392170616,7.271128026552511,9.825418694425384,9.976835909873913,9.999999999999611,9.999994567579963,-9.999999999999957,82.65265687583445,106.34129773030708,182.0226435246996,190.35363387520255,0.6679556649444598,0.4748285442355201,0.9801081024848138
66584.0,1484.3961030678927,0.7462196456970543,0.8940449815374286,0.6227459783015339,0.37973456881163775,3.1261741984877705,7.0789872690517655,9.785412139825993,9.949035084065606,9.999999999998478,9.999984447808597,-9.99999999999989,59.565766550522646,86.38175838039169,150.43403820737714,225.54893460910705,0.7167519621519798,0.49890752831447266,0.9707051993997386
24918.0,590.842712474619,0.3219252113765595,0.9921165790731008,0.7868510799545282,0.8969728111497786,3.2038726639242734,8.896891641946063,9.998773555053683,9.999999466887646,10.0,9.999999999981783,10.0,82.13034753993098,82.17854562966531,190.2575648125853,318.79801786711334,0.5839680598706871,0.41637842396387303,0.9585795764180122
25790.0,604.7422074112307,0.4045132782090442,0.9918086374649079,0.7753126503126503,0.8861773477063698,3.202857761652057,8.492201331974643,9.999644499479121,9.999999406701457,-10.0,-9.999999999986448,-10.0,95.64113997673518,93.90170608763087,198.7074059713067,337.759614928629,0.5429436820765271,0.3843206476908645,0.9605629555849706
25412.0,615.3279938488577,0.3041383038269568,0.980060935631918,0.779987722529159,0.8434034318707956,3.2033506341357554,8.990618473676308,9.997592906812605,9.9999996556803,10.0,9.999999999994188,-10.0,81.62352431921927,82.68558161498504,196.32354793011177,356.5915680473373,0.5704382405555293,0.36932897504012474,0.9543137680647644
83644.0,1240.6143571373725,0.16485192332682913,0.9690664318650508,0.7437005423668533,0.6829219186918488,3.2022071998283885,9.757508496632521,9.993943133082547,9.999957864455723,-10.0,-9.999999999676714,10.0,77.86914781693845,86.77748553392951,194.51083161972167,187.02856049109278,0.6360252257929825,0.4260693064133161,0.977434919583085
128641.0,1445.7930726875627,0.28178812415877424,0.9683686758052739,0.7086799396216437,0.7733516070559642,3.202272854696199,9.111595839696045,9.992117670952831,9.999995821687948,-10.0,9.999999999896241,-10.0,73.13464603042576,64.73662362699295,170.58597181303006,138.75260262681644,0.6959867281415665,0.4225477667520039,0.9771002848069211
138587.0,1981.9839815465725,0.7842622293599639,0.8974098296963026,0.615646711800558,0.44333505961599484,3.116515040999443,6.937665981061226,9.737217350528418,9.949796838148655,9.999999999998314,9.999982362279095,-9.999999999999796,67.21774048070887,78.32684162295165,139.859243652002,139.08907274745235,0.725635396149861,0.532416884781434,0.9760200645146133
51275.0,886.9676041556468,0.22751470949103614,0.9843540026876559,0.7763175824009447,0.8190303917095715,3.203622927802078,9.424372202797084,9.993540526432449,9.99999825224287,10.0,9.99999999998064,10.0,112.13969770843491,183.98714773281327,168.22630911750366,204.65047853431776,0.6668109925066708,0.5304068328530746,0.9869318105248912
61285.0,1084.832611206852,0.28973125573371045,0.9563378743192422,0.760067467847354,0.6543929175084521,3.1246703370569184,7.311036723606366,9.755849641099326,9.902586605853612,9.999999999995266,9.999976358722952,9.999999999999543,51.22371824241439,63.368055452919705,134.89754807052807,170.0403260741149,0.7750186840432367,0.5537359588006276,0.966848841568149
76125.0,1627.7930726875627,0.6965426966844094,0.9141618531817035,0.6740065873353166,0.3610262478636495,3.151458340107034,7.291003039984513,9.891740676869105,9.979970283316213,9.999999999999767,9.99999545583349,-9.999999999999956,57.19529720853859,69.54599671592776,157.2784105090312,174.77220950761787,0.7092030346373792,0.4994879627007419,0.9717236601161579
75066.0,1299.1412690719537,0.23341003492775994,0.958856515130226,0.7574467226348078,0.5589080702173471,3.144924074678066,7.40507950837722,9.877371176957999,9.961822573770448,9.999999999999329,9.999992134140044,9.99999999999984,47.37582470503251,61.828256681916685,133.04042860582712,185.47567049182112,0.7459643652716267,0.5450357840755916,0.9567157512542633
135694.0,1415.9524522539969,0.17768641964486365,0.9861769237477833,0.7784904534606205,0.8504977497789752,3.2021995990358976,9.695970343058372,9.984948711440207,9.999992688720287,10.0,9.999999999940897,-10.0,77.96204695859802,100.81248249738383,214.38034843102864,173.31445176142046,0.6591474775619376,0.35885591238449505,0.98276728449303
60844.0,1915.574818618083,0.3717555250264677,0.8480118189800555,0.6652380223480789,0.2083672130475688,3.1602188280032695,8.478755910375371,9.950574949346164,9.995640090809083,-9.999999999999984,9.999999776360882,9.999999999999998,76.15820676139147,135.76972072513473,102.23583210844357,275.39257294429706,0.7586571153570498,0.5212727207314011,0.9705597729115466
79316.0,1139.3422791987305,0.25036323310511793,0.9618141029527678,0.7653398948231775,0.7678249865120147,3.2025665914292527,9.290850957212523,9.991550955879923,9.999992152500747,-10.0,9.99999999984462,-10.0,73.73131524534773,176.48460588027638,150.16628423016795,163.00943501080584,0.747023888625691,0.5084837348278022,0.9874715856101871
86423.0,1474.6976182580577,0.6518290713188295,0.9197360719416804,0.6763103939398682,0.4993824138398092,3.1688490940690004,7.47449311934488,9.901659178330302,9.992646864386302,9.99999999999995,9.999998650938458,-9.999999999999998,98.36676579151383,115.79825972252756,199.10846649618736,245.855150474009,0.6262915509989926,0.44753017681063095,0.9773587312811213
126814.0,1435.8519471906084,0.3704507813111653,0.9759727866026351,0.756836438725695,0.772961285610592,3.200873658510695,8.64741667630948,9.984516447783184,9.999917993074185,10.0,9.999999996269498,-10.0,80.2009320737458,183.93931269418204,160.47928462157176,183.6888830654554,0.6640516082755794,0.38319034444627303,0.9875120903032286
117088.0,1376.7392488184005,0.5295714406455154,0.9764005403692523,0.7507662319342387,0.7762808352054372,3.19287258309558,7.956927950272907,9.956398793113987,9.999291155608894,9.999999999999998,9.999999929402218,-10.0,92.56063815250069,105.46378792019678,200.10939635146215,206.54276437847867,0.6320665277520154,0.39480379650287467,0.9793102231407288
90347.0,1425.6509370638319,0.5857445224263593,0.9582635073502895,0.7239342948717948,0.5585951910443903,3.18244188002256,7.7303050703262235,9.928804509433327,9.997932314917232,9.999999999999995,9.99999972780138,9.999999999999996,89.73205529790695,113.53334366387374,195.62304227035762,266.4289242267839,0.6022673592987994,0.40720092135991726,0.9746930043070622
111387.0,1414.8397538817885,0.5320976020662204,0.9674805221877687,0.7599784397472811,0.6992457946516963,3.1949376345080185,7.951484725522688,9.993252318380744,9.999919360363597,10.0,9.999999992328132,-10.0,60.63203066785172,54.765807499977555,120.8648136676632,119.73229374629042,0.7028937944842581,0.39758712434334087,0.9752550145203939
54232.0,974.4062043356595,0.29171909840718996,0.9650852404171264,0.7439640035118525,0.7177701672720013,3.2011934786771996,9.054554982469245,9.999153664756951,9.999960420620447,-10.0,-9.999999999646306,-10.0,72.42233367753356,93.94763239415843,207.92332939961645,216.13965817669526,0.6515852352962228,0.4948549503183793,0.9757232613743275
52492.0,903.4356415871823,0.28821192449204697,0.9761050263123641,0.7705813270698767,0.8081808289142368,3.2008512924449897,9.073342083985311,9.975889906203188,9.999980928111151,10.0,9.999999999532687,-10.0,110.09849119865885,210.22738703040463,233.8781528613884,232.77096956339597,0.8220116668533177,0.5214359010064752,0.9890817776111875
47668.0,901.0508652763322,0.39160358719447785,0.9557110491809853,0.730230705597598,0.7377991976254505,3.1992237955384213,8.544345910679024,9.987104046610465,9.999826298647372,-10.0,-9.999999991203005,10.0,96.57441050599984,195.28356549467148,182.9980699840564,234.3841234173113,0.6887882490915513,0.4827382161868985,0.9858331180578813
66708.0,965.3178925810909,0.34910611380436624,0.9941727894603496,0.7774825174825175,0.8995950807284061,3.203609884194686,8.757266472724085,9.998858832077051,9.999999101685331,10.0,9.999999999976069,10.0,94.30572045331894,105.3109672003358,221.9220333393296,215.66742386831277,0.6702216969651514,0.44903993170829526,0.9793861169434828
103185.0,1399.0407640085652,0.6229382254440639,0.9616137329456498,0.7381534895699202,0.662469205273559,3.1793618883504418,7.593937674204321,9.940158356937003,9.99629957126937,9.999999999999988,9.999999451829511,-10.0,95.14229781460483,181.1484905751805,164.22945195522604,198.5289580961475,0.608202791407144,0.3666884823366677,0.9863060500231806
