area,perimeter,eccentricity,solidity,extent,circularity,hu1,hu2,hu3,hu4,hu5,hu6,hu7,mean_b,mean_g,mean_r,mean_h,mean_s,mean_v,contrast,homogeneity,energy,correlation
171473.0,2139.893577750951,0.8062818356072339,0.9856072929180294,0.808957012379227,0.4705667744303454,3.1402664097124613,6.914837699889109,9.999961903846357,9.999849703329247,10.0,9.999999951557312,-10.0,89.22100855528275,140.17993503350382,167.28514693275326,19.026797221720038,127.54079651023777,167.28515276457517,121.11424678863372,0.4131951615741424,0.18216868645857257,0.9890862676284631
44737.0,1143.5777772109134,0.5679302398824312,0.887550838210495,0.6881768397735664,0.4298780865156398,3.181348486363385,7.792119701305878,9.969023424350596,9.999689170712129,-10.0,-9.999999967380084,-10.0,66.42121733687999,134.08371146925364,195.15993472964212,19.619151932404943,170.04019044638665,203.6092943201377,52.14511360099595,0.5621808811344159,0.17713890264682014,0.9905790311438554
4734.0,820.475180106472,0.9610205789300627,0.36165011459129104,0.21158487530168946,0.08837048159889936,2.195318509392555,4.8757233232680495,8.000468796957335,7.7586236147648675,-9.999999917444047,9.810733864786513,9.999999017906925,59.84148103094351,71.2800121645252,79.92305937808865,16.134113890367217,68.75420056260928,79.9337033376416,284.3062276236294,0.270967567080901,0.02735084550980814,0.9499969900165937
19455.0,563.4873734152916,0.2003402170153305,0.9531158142269254,0.7329339963833634,0.7699680802479572,3.1986345532641787,9.287600627235973,9.985271905201715,9.999630862262453,10.0,9.999999997544112,10.0,91.5074978248631,157.05414811402835,208.24760734940375,16.57853523721787,143.70556323250935,208.24760734940375,74.14497927222479,0.5392620669947742,0.14275779105599848,0.9875301977623777
60864.0,1088.1635636485403,0.7471267706865188,0.9481259930834658,0.6387641156962344,0.6459248534912218,3.150530553366847,7.135349100052205,9.857839506238314,9.991807131084249,-9.999999999999941,-9.999998172107015,-9.999999999999961,88.85051884933667,160.96978851963746,240.89611519768818,13.960019046368055,160.72200512281623,240.89611519768818,6.191392920804685,0.576809496068472,0.12712871376289686,0.9976331198241704
123627.0,1438.2367235014588,0.12512520347406747,0.9799300882220056,0.7286621125407425,0.7510389265067318,3.2019774240063064,9.90462888254372,9.98511996718515,9.999999659424322,10.0,-9.999999999999147,10.0,69.93732760642902,67.90049099306786,176.15338882282995,129.24713048120557,166.26702904705283,176.15338882282995,79.70799938256212,0.5833151659781742,0.13772985171076146,0.9928123542719001
55196.0,1405.7859300126265,0.9519405805859481,0.6495404638902291,0.43429956252163787,0.3509773457968371,2.7777221781920827,5.718865400658196,8.88297761966387,9.605056578938523,-9.999999999745988,-9.999178159313093,-9.999999999900812,99.80920718892673,197.51259149213712,230.3114899630408,22.55268497717226,144.67528444090152,230.32217914341618,4.579185305034739,0.8655187889260746,0.517238612478971,0.9976247872224736
97276.0,1211.526045382804,0.2567665706820382,0.9946828091128471,0.7741329640770982,0.8328179134005985,3.2032736594125346,9.255173836533151,9.999332439273731,9.999999144379569,10.0,9.999999999988848,10.0,65.88121427690284,153.69729429664048,192.58045149882807,20.047504009210904,168.96337226037255,192.58045149882807,109.73916672686266,0.5337481943753005,0.1375565967666454,0.9882505899772647
78742.0,1057.8031739553294,0.15049662067342728,0.9934018797703905,0.7835960512698034,0.8843141491704873,3.2033603583947152,9.819787337462184,9.990254597859243,9.999999037453792,-10.0,9.99999999999354,-10.0,40.3226994488329,50.778098092504635,126.68205024002438,4.748863376596987,176.2259150135887,126.68205024002438,21.161060880048225,0.4695989837938869,0.05436770224232302,0.9972295476598565
42521.0,817.7127701597078,0.598261805528967,0.9850120459599704,0.7832486000589449,0.7991195827153731,3.1935465297343097,7.708094935613239,9.998091002344353,9.999982897104337,-10.0,-9.99999999761798,10.0,59.19644410996919,112.33578702288281,206.65767503116106,10.650878389501658,181.40220126525716,206.6577926201171,249.27508253595218,0.5488260472037273,0.1279591546141668,0.9556916042884982
70393.0,1255.2762620207482,0.3644846061520116,0.9600136379133992,0.7694401329165118,0.5613848730144001,3.196225791040193,8.667416309716154,9.993029962058845,9.99997787818976,10.0,9.999999999003835,10.0,49.96756779793446,107.37371613654767,166.3404315770034,14.728453113235691,179.85244271447445,166.34078672595285,61.573229563393504,0.355134204850432,0.15344474522988208,0.9916866234669752
243396.0,2356.994949366117,0.7506527957635862,0.9958267871170463,0.9958267871170463,0.5505617008076832,3.1459559709987044,7.104226778619246,9.99999794375501,9.999994448685417,10.0,-9.999999999635598,-10.0,133.81095416522868,189.74251425660242,169.24652829134413,54.11424181169781,121.0270218080823,203.6779076073559,12.010604676427743,0.6531575159480852,0.0586956680375387,0.99489291684332
65563.0,1716.8569978244918,0.9705533863160698,0.6106723049123526,0.37683783379889874,0.27951198579019426,2.7047873036623167,5.510475647857314,8.896417483050746,9.584852420884607,-9.999999999857518,-9.999303366313226,9.999999999735019,46.17837804859448,60.722556929975745,102.77183777435444,11.876469960190962,132.08893735796104,102.77231060201638,40.00590277777778,0.7574258461566018,0.5754411199899242,0.99760512906835
126999.0,1436.052957317385,0.375563262311191,0.9759769452449568,0.7617685165191104,0.7738722147826074,3.2007292032364165,8.622654176143483,9.984245156943478,9.999911725099984,10.0,9.999999995871356,-10.0,80.22577343128685,183.8516759974488,160.42721596233042,36.4017511948913,146.41169615508784,184.1326073433649,16.474824752235918,0.5387835006935993,0.15448727152866956,0.9965443763179841
64511.0,1549.7686860699232,0.9401287691478918,0.6046980306140622,0.4242302684360738,0.33752805367699573,2.8119234248661074,5.826519679056312,8.966188628043607,9.632567136084358,-9.999999999818215,-9.99930522613668,-9.999999999897417,85.33291996713739,149.57428965602764,190.9321046023159,17.76782254189208,142.9472958100169,190.9321046023159,27.83450468651674,0.6448416998088066,0.11022051866706246,0.9943563102997934
135605.0,1413.290547370621,0.17572910397176347,0.9872089806496702,0.7283073386611669,0.8531446242483722,3.2022799386873837,9.705780397423412,9.984794319481148,9.999994076231754,10.0,9.999999999953014,-10.0,77.90377935916817,100.76151321853914,214.38857711736293,6.177604070646362,164.3845580915158,214.38857711736293,85.7994267171444,0.5723775176210381,0.15523541662297768,0.9918055336909254
18363.0,1144.908729652601,0.9076696012174889,0.7172486524490275,0.4927812365822241,0.17604016408572482,2.911940355844903,8.463134307492567,9.8514697240079,9.933086208476052,9.999999999998115,-9.99999590165648,-9.999999999999982,73.9956607984131,87.40614926853459,101.46779072650632,14.775874039176792,68.71527398958591,101.51847260104141,137.0236263736264,0.5534438054383153,0.10746466143816806,0.9900526418936779
47613.0,1151.7859300126265,0.3963299713070531,0.8199948333763886,0.5917598806860552,0.45101592055007833,3.1800139276632424,8.485329863145592,9.97284664758687,9.996232453470471,9.999999999999993,9.999999817710638,-9.999999999999995,64.6442988259509,128.38239556423665,188.9739776951673,22.571944636968894,175.09102556024615,207.2238254258291,149.02279008995427,0.5446162197815095,0.21971490260625012,0.9878504251083539
